file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
kaydasheva_s002316,0.0,8.3498125,corpus,-42.93637256736527,-46.60565642749562,2.868867294424961,18.804612402250562
kaydasheva_s001040,0.0,16.69675,corpus,-44.43842627245509,-45.83144904873895,2.868860169160688,14.180461854189812
kaydasheva_s001960,0.0,6.15575,corpus,-44.35468559760552,-51.43586287206533,2.865305820911273,19.299827959247427
kaydasheva_s001232,0.0,9.69475,corpus,-46.2406314499484,-48.104849767203284,2.865305820911273,16.513621284325488
kaydasheva_s000104,0.0,8.0408125,corpus,-42.02220829446517,-46.37725326538086,2.865305820911273,20.502643625015143
kaydasheva_s001255,0.0,8.1328125,corpus,-41.03920664206642,-42.767925336763454,2.865305820911273,17.36806367764308
kaydasheva_s002042,0.0,10.8048125,corpus,-44.09896918402778,-45.597230581589685,2.8653025598526844,10.353980407023545
kaydasheva_s001909,0.0,14.8218125,corpus,-43.889517965587046,-45.612015881984355,2.8652992987940955,14.875791742279034
kaydasheva_s001879,0.0,7.83575,corpus,-43.589086415816325,-48.388828109292426,2.8603430169161146,18.866141416761668
kaydasheva_s002259,0.0,8.1998125,corpus,-41.23194550304878,-44.898062114474136,2.8603430169161146,18.348217515323867
kaydasheva_s001929,0.0,8.5028125,corpus,-43.961323529411764,-47.11688622184422,2.8603430169161146,19.613080917753585
kaydasheva_s002275,0.0,10.8998125,corpus,-44.13768276949541,-45.396610371117454,2.860340632870532,14.846737635570575
kaydasheva_s002062,0.0,5.1098125,corpus,-39.69358106042074,-46.43840633739125,2.860338248824949,20.10662994353905
kaydasheva_s000568,0.0,7.7798125,corpus,-43.593870501285345,-48.839099663954514,2.860338248824949,20.91583717745556
kaydasheva_s001407,0.0,9.2698125,corpus,-44.87868291531823,-48.17961776390504,2.860338248824949,16.13011551232432
kaydasheva_s001218,0.0,4.85675,corpus,-39.61492894804527,-46.343302965164185,2.860338248824949,18.561402748824122
kaydasheva_s001319,0.0,5.35775,corpus,-40.11428331972948,-44.53557618459066,2.8603334807337837,20.405514408378775
kaydasheva_s002034,0.0,6.6498125,corpus,-43.05714285714286,-48.34290192343972,2.8603334807337837,16.066142678770355
kaydasheva_s000762,0.0,12.9018125,corpus,-43.37774043120155,-45.961554684976896,2.8603334807337837,21.231395691867597
kaydasheva_s001288,0.0,12.7598125,corpus,-44.650396747648905,-45.18580104282924,2.8603239445514523,18.43882276817068
kaydasheva_s000678,0.0,9.8498125,corpus,-45.12200586928934,-47.7670586978688,2.8603239445514523,16.600445514622393
kaydasheva_s000973,0.0,12.1088125,corpus,-44.71198905862923,-47.17565350165734,2.8603239445514523,15.253233478480558
kaydasheva_s001745,0.0,12.6998125,corpus,-43.7129029281496,-45.808007527173054,2.8603239445514523,14.495719642559113
kaydasheva_s002204,0.0,5.7858125,corpus,-39.80100051273748,-44.51178297885629,2.857478124760423,20.238583140393388
kaydasheva_s001552,0.0,6.9758125,corpus,-42.464119023101716,-46.22404809982058,2.839032217960505,20.474819161006955
kaydasheva_s001736,0.0,3.8498125,corpus,-41.36704038149351,-51.50543068195211,2.839032217960505,20.421618685049825
kaydasheva_s000161,0.0,8.1458125,corpus,-42.09963573619632,-45.86779049464634,2.8390311324849398,16.48620145221294
kaydasheva_s000302,0.0,13.8498125,corpus,-45.146206565884476,-46.16101885217381,2.8381862677307867,19.047872161562587
kaydasheva_s001833,0.0,7.8698125,corpus,-44.733903470457435,-50.892618015834266,2.8381792476090797,21.46220762393772
kaydasheva_s002064,0.0,11.8098125,corpus,-40.37912785774767,-42.61757091144184,2.8381750355360555,18.450035214538875
kaydasheva_s000529,0.0,7.9398125,corpus,-41.9900917034005,-47.507636424473354,2.8381750355360555,19.506844712170967
kaydasheva_s001752,0.0,11.3398125,corpus,-46.63529265873016,-51.157100034563726,2.8381750355360555,17.465717907386935
kaydasheva_s000674,0.0,12.1748125,corpus,-41.10927870788825,-42.39721775805857,2.8381750355360555,17.63101389919477
kaydasheva_s001347,0.0,12.4608125,corpus,-44.94011461677368,-47.200735220388204,2.823127804664648,17.618483171070977
kaydasheva_s001854,0.0,9.5678125,corpus,-41.14692724660397,-43.16716525771401,2.8121672759022824,18.294347457927422
kaydasheva_s002180,0.0,12.5098125,corpus,-45.26822604416467,-47.56254787071079,2.8121672759022824,22.326468184622797
kaydasheva_s001649,0.0,4.5248125,corpus,-38.39088426438053,-46.32819317548703,2.812162519104569,18.405691056609868
kaydasheva_s000027,0.0,4.9998125,corpus,-43.54117578125,-51.60857237839117,2.812162519104569,24.405594778209288
kaydasheva_s000610,0.0,5.2998125,corpus,-38.286519752358494,-45.344289700190224,2.812162519104569,26.287702465296597
kaydasheva_s000167,0.0,3.4398125,corpus,-39.353779637536334,-52.590412016837824,2.812162519104569,25.117618857756632
kaydasheva_s000360,0.0,6.9498125,corpus,-43.08422043615108,-45.35381093392005,2.812157762306855,22.30088551292284
kaydasheva_s002282,0.0,8.0598125,corpus,-44.02615151985112,-49.132884904935764,2.812157762306855,20.05857629678315
kaydasheva_s000533,0.0,13.8018125,corpus,-43.86666666666667,-47.11571030867727,2.80939811400595,21.325238787353086
kaydasheva_s001545,0.0,15.83675,corpus,-43.83387586805556,-45.38525451024373,2.80939811400595,18.74160412109476
kaydasheva_s001304,0.0,9.61475,corpus,-47.194780014308016,-50.76976643930568,2.8093931185188983,10.233988281921805
kaydasheva_s001206,0.0,4.7798125,corpus,-40.45167037133891,-49.5345062342557,2.8093931185188983,22.510615390138483
kaydasheva_s000068,0.0,11.2298125,corpus,-41.574128311442564,-44.11812265342641,2.8093931185188983,20.781427655395476
kaydasheva_s002305,0.0,3.1778125,corpus,-32.470174921383645,-41.49287082837976,2.8093931185188983,22.819895296800244
kaydasheva_s000886,0.0,5.0698125,corpus,-43.8711862056213,-50.70054698634792,2.8093931185188983,25.606154400253992
kaydasheva_s000968,0.0,10.3098125,corpus,-43.20900900218235,-45.75313663482666,2.8093931185188983,21.60732401413243
kaydasheva_s000204,0.0,9.69475,corpus,-42.893172729618165,-45.67204796265219,2.8093931185188983,18.792680057026715
kaydasheva_s000776,0.0,6.25675,corpus,-40.89981342352237,-47.658184899224175,2.809391869647136,22.3916313269707
kaydasheva_s001657,0.0,5.4208125,corpus,-41.087414956180815,-47.5397325880984,2.809391869647136,17.78786107140459
kaydasheva_s000570,0.0,7.6868125,corpus,-43.78503433842653,-47.09541384379069,2.809388123031847,15.818671999115717
kaydasheva_s000924,0.0,11.2798125,corpus,-46.33582668439716,-48.98727242151896,2.809388123031847,21.20589783960687
kaydasheva_s001061,0.0,13.63275,corpus,-45.9573722945708,-47.996921328937304,2.809388123031847,19.16348744728367
kaydasheva_s002051,0.0,8.1298125,corpus,-45.839300814883146,-49.70240022944308,2.809388123031847,24.806921817606085
kaydasheva_s002001,0.0,12.0298125,corpus,-45.55767482335827,-46.50473683423335,2.8093840598377744,18.61771500133596
kaydasheva_s001293,0.0,12.6998125,corpus,-43.76615403543307,-46.34131090659795,2.8093840598377744,20.542600266278612
kaydasheva_s001019,0.0,11.0798125,corpus,-42.59868216944946,-45.26899064189256,2.809378132057745,18.638235886776492
kaydasheva_s000318,0.0,10.4908125,corpus,-43.231645465919925,-45.054085143069,2.8047745439413534,10.34215019038706
kaydasheva_s000514,0.0,5.95275,corpus,-42.49475446428571,-47.96653059757117,2.8047607442324427,18.11155514278004
kaydasheva_s001065,0.0,8.61875,corpus,-45.24763449825986,-49.90209747763241,2.7963951190180323,23.48508764545733
kaydasheva_s001235,0.0,7.8698125,corpus,-46.682908791296065,-49.76207934946254,2.7963951190180323,22.793608151576596
kaydasheva_s000956,0.0,10.2438125,corpus,-44.753143310546875,-46.20220756530762,2.7935630448794107,19.232990575574693
kaydasheva_s001770,0.0,8.57175,corpus,-41.21704528879813,-44.666783419522375,2.7935630448794107,19.14770736545259
kaydasheva_s000124,0.0,14.9748125,corpus,-48.33250876753507,-47.718082675933836,2.7935630448794107,4.658675874059352
kaydasheva_s001403,0.0,13.2498125,corpus,-43.34842570754717,-44.08143630981445,2.7935630448794107,21.422573056391705
kaydasheva_s001631,0.0,12.0008125,corpus,-42.76736653645833,-45.27588871778068,2.7935630448794107,15.96869112559429
kaydasheva_s000212,0.0,13.7068125,corpus,-44.323529244164845,-46.80570283337174,2.7935630448794107,17.805555326333288
kaydasheva_s000399,0.0,14.6898125,corpus,-44.5010769443499,-46.615986875585605,2.7827763983533615,18.91363946931783
kaydasheva_s000758,0.0,6.4238125,corpus,-43.847972644081,-49.24685076200045,2.7827763983533615,14.285252198760228
kaydasheva_s001583,0.0,3.7398125,corpus,-36.763173149231285,-45.425956853230794,2.7827763983533615,22.1391791108073
kaydasheva_s001527,0.0,9.2798125,corpus,-44.75616665544181,-46.76755377825569,2.7827763983533615,22.077655140961593
kaydasheva_s000461,0.0,14.8888125,corpus,-44.08129932001343,-46.53838756655858,2.7827763983533615,19.694229237371776
kaydasheva_s001352,0.0,4.9598125,corpus,-42.59780982232863,-49.40430494149526,2.7827763983533615,23.05163837589345
kaydasheva_s002081,0.0,12.9698125,corpus,-46.77729556187355,-49.98615568192279,2.7827763983533615,22.6257238454493
kaydasheva_s001540,0.0,11.3998125,corpus,-41.65400219298245,-43.84044495335332,2.7827763983533615,19.958575616921017
kaydasheva_s000594,0.0,9.0898125,corpus,-41.96793780940594,-45.44669844683479,2.7827763983533615,20.044359851301095
kaydasheva_s001211,0.0,11.5198125,corpus,-44.57203504774306,-46.98445522474206,2.7827763983533615,17.70853314648332
kaydasheva_s001899,0.0,7.9828125,corpus,-42.513544603696744,-46.55584763225756,2.7827763983533615,20.029359642417315
kaydasheva_s001658,0.0,16.1998125,corpus,-43.9966049382716,-45.4879661217714,2.7827763983533615,22.632062379819057
kaydasheva_s000664,0.0,10.2698125,corpus,-44.902347553554044,-47.15264120968905,2.7827738406576223,19.33934824480117
kaydasheva_s000504,0.0,9.4058125,corpus,-42.99107498671626,-44.40909578893092,2.7827661675704047,16.79431728893312
kaydasheva_s001148,0.0,5.3698125,corpus,-38.1488885009311,-44.455539404177195,2.756826402467744,17.673554919670387
kaydasheva_s000769,0.0,15.1198125,corpus,-44.833839699074076,-45.577598410592955,2.756826402467744,20.06402228757377
kaydasheva_s002284,0.0,3.5998125,corpus,-38.40284830729167,-48.13891841747142,2.756826402467744,18.763700016735456
kaydasheva_s000396,0.0,8.6698125,corpus,-42.52368980680507,-46.261101484298706,2.756826402467744,22.79151867964069
kaydasheva_s000177,0.0,14.9898125,corpus,-45.061551450967315,-46.51447220852501,2.756826402467744,17.63743327929152
kaydasheva_s000110,0.0,13.0998125,corpus,-44.17829794847328,-45.90845725519194,2.756826402467744,23.69260023216444
kaydasheva_s001622,0.0,14.7098125,corpus,-43.97503292828008,-44.891624141746846,2.756826402467744,20.130736899282176
kaydasheva_s000537,0.0,14.7008125,corpus,-43.75625,-45.05589102242739,2.756826402467744,16.350567351771545
kaydasheva_s001743,0.0,10.7548125,corpus,-41.465795784883724,-44.36766751607259,2.756826402467744,21.18157769102682
kaydasheva_s001606,0.0,12.3398125,corpus,-47.79400070907617,-51.04103403825026,2.75682110802052,13.719920548209858
kaydasheva_s000520,0.0,11.13275,corpus,-42.343307783018865,-45.461281262911285,2.75682110802052,20.428849263349715
kaydasheva_s002202,0.0,8.7348125,corpus,-44.37564880441008,-47.52789183065925,2.75682110802052,14.430080513259355
kaydasheva_s001392,0.0,2.4098125,corpus,-31.329644547458507,-46.8148934841156,2.75682110802052,23.971146998232335
kaydasheva_s000628,0.0,14.7098125,corpus,-43.883699439157034,-44.574022309392944,2.75682110802052,21.48872576263827
kaydasheva_s000074,0.0,14.2598125,corpus,-43.63439855802945,-44.297104740870815,2.75682110802052,18.004751008775703
kaydasheva_s000516,0.0,8.9298125,corpus,-40.47424849524076,-43.64924087524414,2.75682110802052,21.853405950733183
kaydasheva_s001593,0.0,5.6798125,corpus,-41.63235516615317,-48.30948593305505,2.75682110802052,22.603826556629887
kaydasheva_s000492,0.0,5.8898125,corpus,-40.00617771116299,-45.40093924074757,2.7568158135732963,21.599897678607945
kaydasheva_s001009,0.0,3.2288125,corpus,-34.81649392898607,-44.263608856201174,2.7568158135732963,9.751033758494373
kaydasheva_s000937,0.0,10.9908125,corpus,-43.94183988284804,-47.24202532238431,2.7568158135732963,20.149820164647153
kaydasheva_s000619,0.0,8.0408125,corpus,-42.119874261504975,-45.42815952301025,2.7568052246788493,19.807740653160476
kaydasheva_s002244,0.0,13.0398125,corpus,-43.13628438937884,-46.15492296606545,2.739360465052203,19.054112050697217
kaydasheva_s000654,0.0,8.1648125,corpus,-44.91372261795343,-49.03463811998243,2.7393318565052094,18.60680103211658
kaydasheva_s000170,0.0,11.6598125,corpus,-44.12560637328473,-48.80595461527506,2.7254765046382943,19.563236591592783
kaydasheva_s001034,0.0,13.5798125,corpus,-44.171567217415316,-48.14306321691294,2.7225547660224967,18.5730888128979
kaydasheva_s000337,0.0,8.0488125,corpus,-45.27249126552795,-49.60343695377958,2.7225547660224967,17.466956340336495
kaydasheva_s001812,0.0,17.4598125,corpus,-44.948905534077895,-48.07185668945313,2.7225547660224967,16.909321576681627
kaydasheva_s001508,0.0,14.8298125,corpus,-44.790563890761966,-45.93837919831276,2.7225547660224967,18.332890251850415
kaydasheva_s000521,0.0,5.5838125,corpus,-41.816766773073475,-48.31545762454762,2.7225547660224967,16.890807350775532
kaydasheva_s000199,0.0,13.5498125,corpus,-42.57243427121771,-45.69578717359856,2.7225547660224967,18.598165267901557
kaydasheva_s000375,0.0,13.9698125,corpus,-44.33863300823192,-45.603850666274376,2.7225547660224967,20.964756823798563
kaydasheva_s000917,0.0,7.2298125,corpus,-44.77244067686722,-48.64059151543511,2.7225472103665376,22.887186561118057
kaydasheva_s000712,0.0,12.9098125,corpus,-44.445521277110764,-46.688571193001486,2.7219297406055687,19.898984431300747
kaydasheva_s001826,0.0,3.5998125,corpus,-40.69584418402778,-52.10921186559341,2.7219055703706627,14.144440553829519
kaydasheva_s000169,0.0,4.4998125,corpus,-39.9498828125,-49.08864941316492,2.721900736323682,14.58699637228173
kaydasheva_s001822,0.0,8.8858125,corpus,-44.16138217097863,-46.420686859445475,2.7218910682297195,20.720911346259726
kaydasheva_s001690,0.0,12.1698125,corpus,-44.27945575698439,-44.923343920926435,2.7218910682297195,15.89290486221011
kaydasheva_s000117,0.0,7.59375,corpus,-43.66886940052701,-46.04950459798177,2.7154674769565132,17.723116438242812
kaydasheva_s000206,0.0,7.1648125,corpus,-46.69197909392458,-51.290359393033114,2.7154674769565132,22.19929281343248
kaydasheva_s001982,0.0,8.0018125,corpus,-42.851943359375,-46.82959924617284,2.7154674769565132,17.883911678756494
kaydasheva_s000355,0.0,15.4698125,corpus,-46.31087891887524,-46.430990029734076,2.7154674769565132,19.03375472638028
kaydasheva_s001303,0.0,14.0998125,corpus,-44.80503656914894,-45.107506439089775,2.7154674769565132,21.176307777742046
kaydasheva_s001279,0.0,6.7598125,corpus,-43.12781700721154,-48.48567957196917,2.7154674769565132,22.464725417073247
kaydasheva_s000439,0.0,6.0998125,corpus,-41.136276895491804,-42.402097405327694,2.7154674769565132,18.792109954554626
kaydasheva_s001724,0.0,13.81675,corpus,-44.70055852026049,-45.6089951750161,2.7154674769565132,19.728730881324818
kaydasheva_s002121,0.0,13.7598125,corpus,-50.54868050508721,-51.00006211390261,2.7154674769565132,6.852935734175164
kaydasheva_s001772,0.0,8.1398125,corpus,-42.05790271805897,-44.26356147897655,2.7154674769565132,14.64359454246136
kaydasheva_s002066,0.0,10.47375,corpus,-41.53348107688634,-44.43645813885857,2.7154674769565132,16.667783439829677
kaydasheva_s000872,0.0,11.9798125,corpus,-41.935302326794655,-44.167940123327845,2.7154631727137475,18.279156111889165
kaydasheva_s001847,0.0,5.9198125,corpus,-41.93391707136824,-47.12944971504858,2.7091816581375996,18.961543107446925
kaydasheva_s000860,0.0,11.6928125,corpus,-43.090492007057314,-45.60122085239576,2.685862423352656,20.138452288900666
kaydasheva_s000544,0.0,13.49275,corpus,-43.18881752687176,-45.70156035423279,2.685862423352656,16.37847391117019
kaydasheva_s001936,0.0,2.7498125,corpus,-33.652933238636365,-44.563701902117046,2.6858564550437487,23.903137583201108
kaydasheva_s000131,0.0,10.07175,corpus,-45.83108862959285,-50.334321399067726,2.6858564550437487,14.79366762297857
kaydasheva_s000449,0.0,9.1498125,corpus,-42.095474726775954,-44.16897160456731,2.6858534708892954,15.625673685886252
kaydasheva_s000283,0.0,14.0498125,corpus,-45.666353425266905,-46.84011294147161,2.6858534708892954,21.61099475220411
kaydasheva_s001257,0.0,13.4668125,corpus,-44.571147689309576,-46.45489179386812,2.6858534708892954,19.3051345967881
kaydasheva_s001467,0.0,13.7898125,corpus,-44.848919620195794,-44.61506108442942,2.685850486734842,14.710483407181652
kaydasheva_s002152,0.0,8.1698125,corpus,-45.29441745716034,-47.6701876408345,2.6768735853376646,10.71457593262156
kaydasheva_s000484,0.0,8.8998125,corpus,-42.071076193820225,-44.506180555924125,2.6768735853376646,21.01148636752182
kaydasheva_s001808,0.0,7.7198125,corpus,-41.67764329663213,-42.94667627936915,2.6705683390519375,21.166545171133208
kaydasheva_s000857,0.0,10.7398125,corpus,-43.50324429702049,-45.00746795568573,2.6705683390519375,19.256061154504447
kaydasheva_s001254,0.0,5.4868125,corpus,-37.02434468920765,-42.34592535140666,2.6705683390519375,18.173934104331888
kaydasheva_s000274,0.0,15.3988125,corpus,-43.595982142857146,-44.70483112335205,2.6705683390519375,18.814175109143072
kaydasheva_s000296,0.0,4.6598125,corpus,-41.3782272666309,-48.966873078119185,2.6705635336796085,18.841963912098436
kaydasheva_s000269,0.0,9.0198125,corpus,-42.357387229767184,-45.79802852787384,2.6705635336796085,19.18233653760192
kaydasheva_s002263,0.0,6.51275,corpus,-51.96138752880184,-59.85921221765979,2.6705635336796085,6.417728353932075
